title,link,summary,category
Eminem Announces Expanded Version of ‘The Death Of Slim Shady (Coup De Grâce)’,https://www.rollingstone.com/music/music-news/eminem-the-death-of-slim-shady-coup-de-grace-expanded-edition-1235099698/,"The rapper, who will open the MTV Video Music Awards this week, announced the deluxe edition in a new video",Bonus Tracks
Priscilla Presley Elder Abuse War: Florida Lawyer 'Vehemently Denies' Conspiring With Auctioneer,https://www.rollingstone.com/music/music-news/priscilla-presley-elder-abuse-lawsuit-california-florida-auctioneer-1235099203/,"Lawyer Lynn Walker Wright is asking a California judge to dismiss her from Presley's lawsuit alleging ""unconscionable"" financial abuse.",HEATING UP
Dave Grohl Announces He Fathered Child 'Outside of My Marriage',https://www.rollingstone.com/music/music-news/dave-grohl-fathered-child-outside-marriage-1235099262/,"""I love my wife and my children, and I am doing everything I can to regain their trust and earn their forgiveness,"" the Foo Fighters frontman wrote on social media",Personal News
Chappell Roan's Former Label Tried to Stop Her From Releasing 'Pink Pony Club',https://www.rollingstone.com/music/music-news/chappell-roan-label-release-pink-pony-club-1235098001/,"""It feels so good to prove them wrong because they weren’t just a little wrong,"" Roan toldRolling Stone",Only Hits
"Anohni and the Johnsons, Jessica Pratt, Waxahatchee Tapped for Big Ears Festival",https://www.rollingstone.com/music/music-news/big-ears-festival-anohni-jessica-pratt-waxahatchee-1235098741/,Knoxville's annual avant festival will take place in March 2025,Lineup
"The Darkness' Justin Hawkins on Taylor Swift, Travis Kelce 'I Believe in a Thing Called Love' Duet: 'Heartwarming'",https://www.rollingstone.com/music/music-news/the-darkness-justin-hawkins-taylor-swift-travis-kelce-i-believe-in-a-thing-called-love-1235098661/,"""I was just dad of the year,"" Hawkins says. ""Maybe dad of the century""",Love in the Air
Chappell Roan on Why She Turned Down White House Invite: 'I Won't Be a Monkey for Pride',https://www.rollingstone.com/music/music-news/chappell-roan-explain-turned-down-white-house-pride-invite-1235098090/,The pop star tellsRolling Stonethat she considered going and reading poetry by Palestinian women in protest but ultimately decided against it,Standing Up
Shailene Woodley to Play Janis Joplin in New Biopic (If It Actually Happens),https://www.rollingstone.com/music/music-news/janis-joplin-biopic-shailene-woodley-1235098691/,"Many attempts have been made at a Joplin biopic over the years, and all have fallen through for one reason or another",Good Luck
Watch David Gilmour Play 'Wish You Were Here' at a UK Bar's Open Mic Night,https://www.rollingstone.com/music/music-news/david-gilmour-wish-you-were-here-open-mic-night-1235098659/,He joined his daughter Romany for an acoustic rendition of the 1975 classic during downtime from rehearsals for his upcoming 'Luck and Strange' world tour,Shine On
"Beyoncé Has Been Loving Sabrina Carpenter, Victoria Monét, and Chappell Roan Lately",https://www.rollingstone.com/music/music-news/beyonce-praises-new-artists-sabrina-carpenter-chappell-roan-1235098599/,"In a recent interview with GQ, the musician also praised Doechii, GloRilla, Reneé Rapp, Chloe x Halle, Raye, Sasha Keable, and herCowboy Cartercollaborator Miley Cyrus",Now Playing
Chappell Roan Says a Fan Once Kissed Her Without Permission,https://www.rollingstone.com/music/music-news/chappell-roan-fan-kissed-her-without-persmission-1235098046/,The artist discussed other instances of inappropriate fan behavior — and the support she's received from her pop peers — in her newRolling Stonecover story,Not Cool
Dream Theater's 40th Anniversary Tour to Hit North America Right on Time,https://www.rollingstone.com/music/music-news/dream-theater-40th-anniversary-tour-dates-1235098105/,"The group, which recently reunited with drummer Mike Portnoy, formed in 1985 and have scheduled a run of gigs beginning in February",Once in a LIVEtime
Soccer Mommy Revs Up the Engine for Hypnotic 'Driver',https://www.rollingstone.com/music/music-news/soccer-mommy-driver-tour-dates-evergreen-1235097998/,Sophie Allison plots massive tour in support of new albumEvergreen,Love Song
"Katy Perry and Doechii Set Release Date for First Collaboration 'I'm His, He's Mine'",https://www.rollingstone.com/music/music-news/katy-perry-doechii-single-im-his-hes-mine-announcement-1235098586/,"The song will arrive on Friday, September 13 and will appear on Katy Perry's forthcoming album143, out Friday, September 20",Teaming Up
The Linda Lindas Release 'No Obligation' Title Track Ahead of New Album,https://www.rollingstone.com/music/music-news/the-linda-lindas-no-obligation-song-title-track-1235098314/,"""We won’t adhere to what anyone else thinks we should sound like or who they think we are,"" says the band",Girl Power
Morrissey Says Release of His Album 'Bonfire of the Teenagers' Has Been 'Gagged',https://www.rollingstone.com/music/music-news/morrissey-bonfire-of-the-teenagers-album-gagged-1235098572/,"“Once you edit yourself or self-censor then the idiots have won,"" the musician said in a new interview",Courting Controversy
St. Vincent Delivers Visceral 'Flea' to 'Tonight Show',https://www.rollingstone.com/music/music-news/st-vincent-flea-tonight-show-fallon-1235098398/,"The song is the second single from her latest album,All Born Screaming, released in April",Scratch the Itch
Rich Homie Quan's Family Says His Death Leaves 'Undeniable Hole in Our Hearts',https://www.rollingstone.com/music/music-news/rich-homie-quan-family-tribute-1235098365/,"The rapper died Thursday at 33, although the cause of his death has yet to be revealed",In Memorium
"Jack White, Meg White Hit Donald Trump With Lawsuit: 'This Machine Sues Fascists'",https://www.rollingstone.com/music/music-news/donald-trump-sued-jack-white-meg-white-the-white-stripes-1235098125/,"The White Stripes duo ""vehemently oppose the policies adopted and actions taken by defendant Trump when he was president and those he has proposed,” the lawsuit reads",'Flagrant'
"Nicki Minaj, Birdman, and More Slam Jay-Z Over Super Bowl Halftime Show",https://www.rollingstone.com/music/music-news/kendrick-lamar-super-bowl-halftime-show-reactions-1235098148/,Not everyone is pleased with the fact Kendrick Lamar was picked for next year's performance,Super Bowl LIX
Chester Bennington's Son Slams Linkin Park's New Lineup: 'We Trusted You to Be the Bigger Better Person',https://www.rollingstone.com/music/music-news/chester-bennington-son-slams-linkin-park-emily-armstrong-1235098025/,"Jaime Bennington claims LP co-founder Mike Shinoda has ""quietly erased"" his father's legacy following controversy around new singer Emily Armstrong's support of convicted rapist Danny Masterson",Betrayal
Childish Gambino Postpones Rest of Tour to 'Focus on My Physical Health',https://www.rollingstone.com/music/music-news/childish-gambino-postpones-tour-focus-physical-health-1235098033/,Musician had launched his New World Tour in Oklahoma City last month,Personal Pause
"Ellie Goulding Joins Four Tet for 'In My Dreams,' Made From Singer's 'Magical' Voice Notes",https://www.rollingstone.com/music/music-news/ellie-goulding-four-tet-drop-in-my-dreams-1235097908/,"The duo's fourth collaboration seems to sample ""Lights,"" one of Goulding's first hits",Dreaming
Heart Reschedule Tour Following Ann Wilson's Cancer Treatment,https://www.rollingstone.com/music/music-news/heart-2025-royal-flush-rescheduled-tour-dates-1235097846/,"The Royal Flush North American Tour will stop in 19 cities next year including Los Angeles, Las Vegas, and Portland",Back on Tour
BTS Fans Sign Petition in Support of Suga After DUI Incident,https://www.rollingstone.com/music/music-news/bts-fans-petition-support-suga-dui-incident-1235097834/,The Global ARMY Union has made it clear that they stand by Suga as well as BTS as a seven-member group in new statement,Solidarity
"Billy McFarland Sets Fyre Fest II for 2025, Says Private Island Location Has Hotels This Time",https://www.rollingstone.com/music/music-news/fyre-festival-ii-date-location-billy-mcfarland-1235097843/,"The convicted fraudster hasn't booked any artists yet and won't name the production company he's working with, but you can apply for tickets",Fyre Fest II
JC Chasez's First Album in 20 Years Will Be a Concept Album About 'Frankenstein',https://www.rollingstone.com/music/music-news/jc-chasez-new-concept-album-frankenstein-1235097738/,The musical theater project titledPlaying With Firewill be out Oct. 25,Some Girls (Dance With Monsters)
The 1975 Deny Responsibility for Malaysian Festival Cancellation After Onstage Kiss,https://www.rollingstone.com/music/music-news/1975-malaysia-festival-kiss-band-deny-responsibility-cancelation-1235097744/,"The English group argued that organizers should've been aware of the band's history of onstage protests and ""voluntarily accepted"" possible consequences of booking them",In Defense
Selena Gomez Reveals She 'Can't Carry' Her Own Children: 'That Was Something I Had to Grieve',https://www.rollingstone.com/music/music-news/selena-gomez-reveals-she-cant-carry-her-own-children-1235097680/,"In new interview withVanity Fair, the star discusses alternative pathways to motherhood",Family Planning
Mariah Carey Shares Update on 'Couple of Rough Weeks' Following Death of Mother and Sister,https://www.rollingstone.com/music/music-news/mariah-carey-update-mother-sister-death-1235097673/,"In late August, the musician revealed that her mother and sister died on the same day and asked for privacy while processing the two events",Love and Support
Eminem Will Open the 2024 MTV Video Music Awards,https://www.rollingstone.com/music/music-news/eminem-perform-2024-mtv-video-music-awards-1235097669/,"The rapper is up for eight awards and will play material off his latest album,The Death of Slim Shady",2024 MTV VMAs
Patti Scialfa Reveals Cancer Diagnosis in Bruce Springsteen and the E Street Band Documentary,https://www.rollingstone.com/music/music-news/patti-scialfa-cancer-diagnosis-1235097650/,"In the film titledRoad Diary, the musician revealed that she was diagnosed with a form of blood cancer in 2018, resulting in her taking a significant step back from touring and live performances",Medical Update
"Herbie Flowers, Bassist on Lou Reed's 'Walk on the Wild Side,' Dead at 86",https://www.rollingstone.com/music/music-news/herbie-flowers-bassist-walk-on-the-wild-side-space-oddity-dead-obit-1235097538/,"Prolific session musician also played on albums by David Bowie (including his hits ""Space Oddity"" and ""Rebel Rebel""), Elton John, Harry Nilsson and three solo Beatles",Obituary
Long-Running Self-Described Queerpunks the Dead Betties Imagine an 'Impossible Future',https://www.rollingstone.com/music/music-news/dead-betties-impossible-future-1235083618/,"Song is title track off trio's upcoming EP, out this fall",The Future Now
Kendrick Lamar to Headline Super Bowl Halftime Show in 2025,https://www.rollingstone.com/music/music-news/kendrick-lamar-super-bowl-halftime-show-2025-1235097519/,"""Rap music is still the most impactful genre to date. And I’ll be there to remind the world why,"" rapper says after securing the Apple Music Super Bowl Halftime Show",'the right one'
See the Weeknd Debut 'Hurry Up Tomorrow' Songs at Livestreamed Sao Paulo Show,https://www.rollingstone.com/music/music-news/the-weeknd-debut-hurry-up-tomorrow-songs-playboi-carti-anitta-sao-paulo-1235097511/,Playboi Carti and Anitta join Abel Tesfaye at one-night-only Brazil gig ahead of arrival of new album,dusk to dawn
"Will Jennings, Oscar-Winning 'My Heart Will Go On' Lyricist, Dead at 80",https://www.rollingstone.com/music/music-news/will-jennings-my-heart-will-go-on-tears-in-heaven-lyricist-dead-obituary-1235097332/,"A two-time Record and Song of the Year Grammy winner, Jennings also co-wrote Eric Clapton's ""Tears in Heaven,"" Steve Winwood's ""Higher Love"" andAn Officer and a Gentleman's ""Up Where We Belong""",obituary
Did Barack Obama Inspire Bob Dylan to Bring Back Eighties Deep Cut 'Silvio' After 20 Years?,https://www.rollingstone.com/music/music-news/barack-obama-bob-dylan-silvio-20-years-1235097310/,"At this first show since former president named track off 1988'sDown in the Grooveas one of his songs on the summer, Dylan played the song live in Wisconsin",Bob Digs Deep
Linkin Park's Emily Armstrong Responds to Danny Masterson Support Claims: 'I Misjudged Him',https://www.rollingstone.com/music/music-news/linkin-park-emily-armstrong-responds-danny-masterson-support-claims-1235097245/,"Singer admits she attended convicted actor's pre-trial hearing but ""I have never spoken with him since. Unimaginable details emerged and he was later found guilty""",'clear the air'
"Usher Brings Taraji P. Henson, Victoria Monet to Strip Club at Brooklyn Show",https://www.rollingstone.com/music/music-news/usher-taraji-p-henson-victoria-monet-yung-miami-tour-1235097212/,Yung Miami also took to the stage during the Past Present Future tour's first night at Barclays Center,House of Usher
Jennifer Hudson Announces First-Ever Christmas Album 'The Gift of Love',https://www.rollingstone.com/music/music-news/jennifer-hudson-christmas-album-the-gift-of-love-track-list-1235097084/,"Holiday LP will feature Christmas classics, including a collaboration with Common on ""Almost Christmas""",A JHud Christmas
T.I. Testifies at $25 Million OMG Girlz Trial: 'Anyone With Eyes Can See' Alleged Theft,https://www.rollingstone.com/music/music-news/ti-rapper-testifies-omg-girlz-trial-dolls-mga-1235096698/,"The hip-hop mogul told jurors that he isn't trying to ""hustle"" toymaker MGA: ""I don’t have to go out and scam and try to manipulate the truth to receive money""","""Undeniably blatant"""
"Screamin’ Scott Simon, Sha Na Na Member Who Co-Wrote Song in 'Grease,' Dead at 75",https://www.rollingstone.com/music/music-news/screamin-scott-simon-sha-na-na-grease-dead-obituary-1235097141/,"The pianist performed with the doo-wop group from 1970 to 2022 and co-penned “Sandy,” which John Travolta famously sang inGrease",Obituary
"Quavo, Ty Dolla $ign Reunite on 'Transformers One' Soundtrack Single 'If I Fall'",https://www.rollingstone.com/music/music-news/quavo-ty-dolla-sign-transformers-one-if-i-fall-soundtrack-single-1235096822/,"New single also features Are We Dreaming, the stage name of film composer Brian Tyler",Autobot Realness
Travis Scott Team Questions 'Integrity' of U.S. Album Chart: Not 'About Travis vs. Sabrina',https://www.rollingstone.com/music/music-news/travis-scott-questions-integrity-album-chart-sabrina-carpenter-1235097088/,"A letter from Scott's team claims 1,291 units sold were not counted, which would've givenDays Before Rodeothe Number One over Sabrina Carpenter'sShort 'n Sweet",'Questionable Tactics'
"Van Morrison, Robin Swann Settle Defamation Battle Over Covid Lockdown Spat",https://www.rollingstone.com/music/music-news/van-morrison-robin-swann-settle-defamation-lawsuits-1235096845/,The dispute was sparked in part by an op-ed Swann — the former Health Minister for Northern Ireland — wrote forRolling Stonethat was critical of Morrison,Settled
Nick Cave and the Bad Seeds to Return to North America on 'Wild God' Tour Next Spring,https://www.rollingstone.com/music/music-news/nick-cave-and-the-bad-seeds-2025-tour-dates-1235095885/,"Dates, which kick off in April, include appearances at theaters and arenas, with support on some dates from St. Vincent","Bad Seeds, Good News"
Cedric Bixler-Zavala Slams Linkin Park's Emily Armstrong Over Alleged Danny Masterson Support,https://www.rollingstone.com/music/music-news/linkin-park-emily-armstrong-danny-masterson-scientology-1235096707/,"“Do your fans know about your friend Danny Masterson? Your rapist friend,” Mars Volta musician wrote highlighting her ties to Scientology",Bad Blood
"Sérgio Mendes, Brazilian Bossa Nova Legend, Dead at 83",https://www.rollingstone.com/music/music-news/sergio-mendes-brazilian-bossa-nova-legend-dead-obituary-1235096676/,Grammy-winning musician brought bossa nova to the mainstream with his band Brasil ’66,obituary
A$AP Rocky Teams With J. Cole for New Song 'Ruby Rosary',https://www.rollingstone.com/music/music-news/aap-rocky-j-cole-new-song-ruby-rosary-1235096571/,Rapper's long-awaited new albumDon't Be Dumbarriving this fall,LI$TEN
Diplomatic Liam Gallagher Responds to Angry Fans Over Ticket Prices: 'SHUTUP',https://www.rollingstone.com/music/music-news/liam-gallagher-responds-fans-oasis-reunion-tickets-1235096534/,"Our kid wickedly quipped that even his mother was ""gutted she couldn't get a ticket""",Glib Forever
Hear Bob Dylan and The Band Play 'Just Like Tom Thumb's Blues' From New 1974 Live Box Set,https://www.rollingstone.com/music/music-news/bob-dylan-the-band-just-like-tom-thumbs-blues-1974-box-set-1235096500/,"It was recorded on January 30, 1974, when the 'Before The Flood' tour touched down at Madison Square Garden for the first of three sold-out shows",Down In the Flood
"Camila Cabello Unveils 'Godspeed' Video From Magic City Edition of 'C, XOXO'",https://www.rollingstone.com/music/music-news/camila-cabello-godspeed-video-magic-city-edition-c-xoxo-1235096467/,"Singer drops four new songs that represent ""to me, a crucial part the soul of this album""",'crucial part'
"Lucius, Liz Cooper, More Bring Nineties Covers to Charity Comp for Gun Violence Prevention",https://www.rollingstone.com/music/music-news/lucius-every-possible-way-charity-compilation-gun-safety-1235096413/,Deep Sea Diver’s rendition of Yo La Tengo’s “Stockholm Syndrome” marks the first offering fromEvery Possible Way,Covers for a Cause
Hear Megan Thee Stallion Team Up With BTS' RM on ‘Neva Play’,https://www.rollingstone.com/music/music-news/megan-thee-stallion-rm-bts-neva-play-single-1235096382/,The duo have been teasing the single for the past few weeks,Cool Collab
"Hear Halsey's Propulsive, Nineties-Inspired Single 'Ego'",https://www.rollingstone.com/music/music-news/halsey-ego-single-the-great-impersonator-1235096378/,"The song will appear on the musician's forthcoming LP,The Great Impersonator",Looking Back
Pharrell Williams Unveils Life-Affirming Single 'Piece by Piece',https://www.rollingstone.com/music/music-news/pharrell-williams-piece-by-piece-single-1235096368/,The song was written and recorded for the singer's forthcoming animated biopic,New Music
Obama on Charli XCX’s 'Brat' Summer: 'She Knows What She’s Doing',https://www.rollingstone.com/music/music-news/obama-charli-xcx-brat-summer-playlist-1235096304/,The 44th U.S. president confirmed he listens to everything on his annual playlist and praised the “365” singer,'Testified'
Taylor Swift Arrives at First Chiefs Game Since Super Bowl Win,https://www.rollingstone.com/music/music-news/taylor-swift-arrives-chiefs-season-opener-travis-kelce-1235096259/,"Swift was spotted arriving at Arrowhead Stadium, where Travis Kelce's team will face the Baltimore Ravens",Football SZN
"Quavo, Playboi Carti, Jacquees Pay Tribute to Rich Homie Quan: 'I Love You for Life'",https://www.rollingstone.com/music/music-news/rich-homie-quan-tributes-quavo-playboi-carti-jacquees-1235096178/,"Boosie, Ralo, and more artists shared their condolences for the Atlanta rapper, who died at age 33",Rest in Peace
"Linkin Park Unveil Emily Armstrong as New Co-Vocalist, Announce 2024 World Tour and Album",https://www.rollingstone.com/music/music-news/linkin-park-new-vocalist-emily-armstrong-tour-album-from-zero-1235096109/,"The band also announced Colin Brittain as drummer and a new album,From Zero, arriving Nov. 15",They're Back
"Rich Homie Quan, Atlanta Rap Staple, Dead at 33",https://www.rollingstone.com/music/music-news/rich-homie-quan-dead-1235095882/,Rapper's unique voice and lyrical ingenuity left his mark on the fabric of modern hip-hop,OBITUARY
Danny Elfman Sexual Assault Accuser Has Lawsuit Tossed in New Ruling,https://www.rollingstone.com/music/music-news/danny-elfman-accuser-lawsuit-jane-doe-1235095718/,"“Plaintiff has provided only speculative statements that it is possible she could have been sexually assaulted,” the judge wrote in case of a Jane Doe","""No Basis"""
Spotify Wins Copyright Infringement Lawsuit Over Eminem Royalties Due to Legal Loophole,https://www.rollingstone.com/music/music-news/eminem-spotify-copyright-infringement-case-ends-1235095709/,"A Tennessee judge ruled that while Spotify did not have the proper streaming license, as the rapper's publisher claimed, any imposed penalties would have fallen on Kobalt Music Group",Not On Us
Travis Kelce's PR Firm Weighing Legal Action After 'False and Fabricated' Breakup Document Goes Viral,https://www.rollingstone.com/music/music-news/travis-kelce-pr-firm-legal-action-taylor-swift-breakup-document-1235095704/,"""We have engaged our legal team to initiate proceedings against the individuals or entities responsible for the unlawful and injurious forgery of documents,"" Full Scope PR says in statement",offsides
The First Single From Lady Gaga's New Pop Album Will Arrive Next Month,https://www.rollingstone.com/music/music-news/lady-gaga-new-album-october-single-release-plan-1235095588/,"The musician shared that the album, set for release in February, emerged ""from a place of happiness instead of misery""",In With the New
Kacey Musgraves Covers Chappell Roan's 'Pink Pony Club' at U.S. Tour Kickoff,https://www.rollingstone.com/music/music-news/kacey-musgraves-covers-chappell-roan-pink-pony-club-1235095545/,"The country singer also performed ""Follow Your Arrow"" live for the first time in years during the opening date of her U.S. Deeper Well Tour",Pony Show
Watch Pearl Jam Rip Through 'Rockin' in the Free World' With Steve Van Zandt,https://www.rollingstone.com/music/music-news/pearl-jam-rockin-in-the-free-world-steve-van-zandt-1235095500/,Andrew Watt and Glen Hansard also join band for explosive climax of their 50th New York City concert,Rockin' the Garden
Bruce Springsteen Reveals 'Road Diary' Tour Documentary Heading to Streaming in October,https://www.rollingstone.com/music/music-news/bruce-springsteen-road-diary-documentary-streaming-october-1235095531/,"Following Toronto International Film Festival premiere this week, film about E Street Band's 2023/24 world tour will come to Hulu and Disney+ on October 25",on the road
Green Day Forced to Pause Detroit Concert Due to Unauthorized Drone,https://www.rollingstone.com/music/music-news/green-day-detroit-concert-pause-unauthorized-drone-1235095461/,"""Stadium security had us clear the stage while they dealt with a potential safety issue,"" the band confirmed after the incident",What Is That?
Paula Abdul Cancels Canada Tour Over Injuries: 'Breaks My Heart',https://www.rollingstone.com/music/music-news/paula-abdul-cancels-canada-tour-injuries-1235095402/,The 21-city trek was scheduled to kick off later this month,'I'll Be Back'
Tiny Harris Denies 'Money Grab' at OMG Girlz Trial: 'It's More About the Girls',https://www.rollingstone.com/music/music-news/tiny-harris-testifies-omg-girlz-trial-ti-lol-dolls-mga-1235095091/,"""I live very comfortably, me and my husband. We’re doing pretty well for ourselves,” Tiny, who is married to rapper T.I., testified Wednesday",Tiny Testifies
"Halsey Reveals 'The Great Impersonator' Release Date, Cover Art",https://www.rollingstone.com/music/music-news/halsey-the-great-impersonator-release-date-cover-art-1235095122/,"Singer says she created the album ""in the space between life and death""",Begin Again
The War on Drugs Are Rolling Up Another Live Album for the Road,https://www.rollingstone.com/music/music-news/the-war-on-drugs-live-drugs-again-1235095130/,"Live Drugs Again, out next week, features performances from 2022 and 2023",We'll Do It Live
Feds Indict Musician on Landmark Massive Streaming Fraud Charges,https://www.rollingstone.com/music/music-news/feds-arrest-musician-on-massive-streaming-fraud-claims-1235095009/,Federal prosecutors allege a North Carolina musician used bots and thousands of AI songs to fraudulently earn $10 million in royalties from streaming services like Spotify and Apple Music,Downstream
Justin Bieber Is Working On His First New Music Since 2021 With 2024's Coolest Guitarist,https://www.rollingstone.com/music/music-news/justin-bieber-new-music-mk-gee-1235095084/,"Singer-songwriter Mk.gee revealed he's been in the studio with Bieber, saying, ""Anything that comes out of his mouth: That’s pop music""",Bieber's Back
Oasis Announce Invite-Only Wembley Stadium Reunion Concerts After Chaotic Ticket Sale,https://www.rollingstone.com/music/music-news/oasis-wembley-stadium-invite-only-concerts-1235095007/,Tickets for the two new September 2025 concerts will be released in batches to selected applicants who missed out on the first round of sales,"Another Round, Mate"
Hear Weezer Come Undone on Rare 'Sweater Song' 'Third Rehearsal',https://www.rollingstone.com/music/music-news/weezer-blue-album-reissue-30th-anniversary-1235094970/,"In addition to celebrating Blue Album on tour, band is releasing box set including one edition in an actual sweater","Oh, It's So"
FKA Twigs Previews New Album 'EUSEXUA' With Eccentric Teaser Trailer,https://www.rollingstone.com/music/music-news/fka-twigs-eusexua-album-announcement-1235094951/,The musician will reveal more about the record — her first full-length since 2019'sMagdalene— on Sept. 13,She's Back
The Weeknd Will Conclude Trilogy With New Album 'Hurry Up Tomorrow',https://www.rollingstone.com/music/music-news/the-weeknd-album-announcement-hurry-up-tomorrow-1235094848/,"""The very thing that once made me invincible failed me on the world stage,"" the musician wrote in a dramatic, lengthy statement previewing the record",Opening Floodgates
"Hear TV on the Radio's Slow-Burning, Sarcastic 'Final Fantasy' From 2004",https://www.rollingstone.com/music/music-news/tv-on-the-radio-desperate-youths-blood-thirsty-babes-reissue-tour-1235094776/,"Previously unreleased track comes off upcomingDesperate Youths, Blood Thirsty Babesreissue, ahead of fall tour",Kings Eternal
The Guess Who End Decades-Long Legal Battle: 'An Impossible Task',https://www.rollingstone.com/music/music-news/guess-who-name-dispute-lawsuit-settlement-1235092842/,"""If there is a group out there calling themselves the Guess Who, it's going to have the lead singer who wrote the songs and the guitarist who made the riffs,"" singer Burton Cummings tellsRolling Stone",Guess Who Won
"Sade, Sam Smith, Laura Jane Grace, and Dozens More to Celebrate Trans People on 'Transa' Comp",https://www.rollingstone.com/music/music-news/transa-compilation-red-hot-organization-lauren-auder-wendy-lisa-1235094334/,"Hear Lauren Auder's rendition of Prince's ""I Would Die 4 U,"" featuring the Revolution's Wendy and Lisa, off compilation out this fall",Young Lions
Katy Perry Dodges Dr. Luke Collab Inquiry With Response About Motherhood and Empowerment,https://www.rollingstone.com/music/music-news/katy-perry-dr-luke-call-her-daddy-1235094750/,"OnCall Her Daddy, the singer talked around her decision to collab with the producer, who has been working his way back into pop's good graces after a defamation lawsuit against Kesha",Katy's World
Neil Young and Stephen Stills to Headline 'Harvest Moon' Charity Concert,https://www.rollingstone.com/music/music-news/neil-young-stephen-stills-harvest-moon-charity-concert-1235093626/,"The event, benefiting the Painted Turtle Camp and the Bridge School, will take place Oct. 5 in Lake Hughes, California",Harvest Time
Queen Guitarist Brian May Reveals He Suffered a 'Scary' Minor Stroke,https://www.rollingstone.com/music/music-news/queen-guitarist-brian-may-minor-stroke-1235094733/,The musician temporarily lost control of his arm and had to be rushed to the hospital,Health Scare
Hear Le Sserafim Team Up With PinkPantheress for 'Crazy' Remix,https://www.rollingstone.com/music/music-news/le-sserafim-pinkpantheress-crazy-remix-1235094728/,"The song comes off the K-Pop group's recent mini-album, which dropped in August",Cool Collab
"Watch Tierra Whack Perform 'Moovies,' 'Shower Song' on 'Fallon'",https://www.rollingstone.com/music/music-news/tierra-whack-moovies-shower-song-fallon-1235094723/,"Both tracks appear on the musician's debut LP,World Wide Whack",Late-Night TV
T.I. and Tiny Accuse Toy Titan of Being 'Willful Infringer' in Third OMG Girlz Trial,https://www.rollingstone.com/music/music-news/ti-tiny-omg-girlz-infringement-lawsuit-mga-lol-surprise-dolls-1235094570/,"“I’m chill. I’m here to support my wife, my daughter, and my nieces. I’m proud of them for standing up for their intellectual property,” T.I. tellsRolling Stone",Court Battle
Lil Wayne Will Reunite With the Hot Boys at Lil Weezyana Fest,https://www.rollingstone.com/music/music-news/hot-boys-reunion-lil-wayne-weezyana-fest-new-orleans-1235094621/,"B.G., Turk, Juvenile, and Lil Wayne will reconnect at the New Orleans-hosted arena event on Nov. 2",Back Together
Halsey Will Unveil 'Great Impersonator' Album Artwork Via Global Fan Scavenger Hunt,https://www.rollingstone.com/music/music-news/halsey-great-impersonator-covers-global-scavenger-hunt-1235094590/,"""Don't blink,"" she said in the video. ""Or you'll miss it""",Fans First
Everything That Went Right (And Wrong) During Oasis' Ticket Sale,https://www.rollingstone.com/music/music-news/oasis-reunion-tickets-controversy-explained-1235094425/,The beloved U.K. rock band had a predictably chaotic ticket-buying experience for its first tour in 15 years,Look Back in Anger
"DaBaby Battery Trial Postponed, But Not for Long, Judge Warns",https://www.rollingstone.com/music/music-news/dababy-battery-trial-postponed-1235094168/,Plaintiff Gary Pagar says the rapper “sucker-punched” him in the face at his rental mansion while DaBaby claims the homeowner uttered a racial slur,Coming Soon
Tyla Picks Up Where 'Truth or Dare' Left Off in 'Breathe Me' Video,https://www.rollingstone.com/music/music-news/tyla-breathe-me-music-video-1235094427/,Both songs appear on the South African pop artist's eponymous debut album,To Be Continued
Elton John Reveals 'Severe' Eye Infection Impacted His Vision in One Eye,https://www.rollingstone.com/music/music-news/elton-john-eye-infection-vision-1235094329/,Singer-songwriter's docNever Too Lateis slated to premiere at the 2024 Toronto International Film Festival this month,Get Well Soon
"Donald Trump Has to Stop Playing 'Hold On, I'm Coming' at Rallies, Judge Rules",https://www.rollingstone.com/music/music-news/donald-trump-ordered-stop-hold-on-im-coming-rallies-1235094200/,"The estate of the song's co-writer, Isaac Hayes, secured a preliminary injunction after suing the former president's campaign over allegedly unauthorized uses of the song",Stop the Music
Sabrina Carpenter Secures Pop Superstardom as 'Short N' Sweet' Goes Number One,https://www.rollingstone.com/music/music-news/sabrina-carpenter-short-n-sweet-goes-number-one-1235092348/,"Travis Scott'sDays Before Rodeohit Number 2, a decade after he first released the mixtape",The Charts
Sleater-Kinney Preview 'Little Rope Deluxe' With New Single 'Here Today',https://www.rollingstone.com/music/music-news/sleater-kinney-little-rope-deluxe-here-today-1235093948/,"Carrie Brownstein and Corin Tucker say track is ""about our brief time here on earth, and where to find meaning in it""",Outtake
Football Is Back — And So Is the NFL's Obsession With Taylor Swift,https://www.rollingstone.com/music/music-news/nfl-taylor-swift-football-season-promo-video-1235093929/,A new promo video for the upcoming season features the musician as prominently as the sport's star athletes,Taylor Touchdown
Billy Corgan Opens Up About 'Port Wine Birthmark' He's Tried to Hide His Whole Life,https://www.rollingstone.com/music/music-news/billy-corgan-port-wine-birthmark-body-positivity-1235093844/,"""I was teased unmercifully about them as a child,"" the Smashing Pumpkins frontman said",Body Positivity
2024 VMAs Host Megan Thee Stallion Will Perform at Awards Ceremony,https://www.rollingstone.com/music/music-news/megan-thee-stallion-vmas-2024-will-perform-1235092959/,"Rap star is also nominated for five awards, including Best Collaboration and Best Hip-Hop",Exclusive
